nlat,nlon,nmag,ndepth,ndist,nrfAmp
3.884318,3.748341,6.1,8.97711717502623,4.97711623795628,2.81208827115052
5.017194,6.290605,6,10.4795163714469,4.9561892898766,2.7774758501209
5.491066,6.424073,5.6,7.56304195516401,5.28617012245592,2.79936804912001
4.391516,4.277033,6,9.26628408029127,5.14753448639776,2.92065006663199
4.341254,3.216144,5.6,10,5.05127539882684,2.99076970071019
4.900958,5.943299,7.8,7.24526775162254,4.73410943257778,4.34933842511922
4.933404,6.488245,5.9,10,5.07140991149654,2.69471520818568
4.938024,6.488388,5.6,10,5.07351618741279,2.73398002454705
4.697838,3.265719,5.9,6.58538570992912,5.28050443571419,3.26261859800164
6.031296,3.260577,6.3,7.82011483099541,6.4517726332013,4.1868028993449
5.0945,6.251481,5.5,10,4.96005410202158,2.30119579724056
4.909054,6.530955,5.6,6.47952544202404,5.09649701373006,2.57940541939751
5.99346,3.701515,5.5,10,11.1644994698439,3.95924964711208
6.03029,3.258577,6,8.12711509291959,6.44502883165263,3.68590883733996
5.237352,4.112323,5.6,10,6.12320571936587,2.74577389181649
5.35992,4.392981,6,7.06727092375328,5.73257667849705,3.59378877893767
6.08588,6.628129,6.4,6.76992492528846,5.95246217411514,4.14601478023404
6.0435,3.313446,5.8,8.30482023721841,6.63440000078887,3.75473801329765
6.0458,3.313071,5.5,9.51686392406824,6.63416381485623,3.44474220724047
5.667614,6.363901,5.9,8.72502869549156,5.32875495545433,3.0249171049063
4.93283,6.44887,6.2,12.8509720893847,5.03938138093372,3.44540651350789
4.71353,6.668551,6.9,7.06727092375328,5.12250278505633,3.93239581792081
5.084146,6.266515,5.9,6.47639852180729,4.96596872111446,2.76795940827132
4.716968,6.667012,5.8,6.47639852180729,5.12287507006298,3.73806546944069
4.718634,6.666245,6.7,7.24526775162254,5.12303704156839,3.73727369717296
4.835928,6.073857,6.1,6.83808375993889,4.76926450089273,2.31749134481324
4.72039,6.665943,6.7,6.94082123704873,5.12362357822688,3.65271306770476
5.321114,4.037437,5.5,7.15338279036696,6.43787787357577,3.6374804391013
6.022486,6.795394,5.6,7.82011483099541,6.26260057694378,2.88002514385128
6.03709,6.766748,5.6,7.34361135573556,6.20106482882551,2.74156574886657
4.924864,3.960633,5.8,10,5.83300606118901,3.09907492894096
4.710186,6.665026,5.9,11.4505486063339,5.11803799313409,3.05760353344928
5.653946,6.307204,6,11.0730936496245,5.26986632060783,3.03903434805362
4.709432,6.664334,6.4,8.30482023721841,5.11711841446849,3.16983832458767
5.268016,4.07633,6.1,7.40498374780667,6.24715605711723,3.71979109448609
5.007638,4.200782,7.8,7.61234094879129,5.68687036584203,5.08839180160196
4.992296,4.197987,5.8,7.2500253724123,5.67442502093752,3.08931251794615
4.530106,3.257533,5.7,10,5.17427486652803,3.07129957298617
4.995312,4.193057,5.6,10,5.68371604973588,2.82869332502171
4.61016,6.690934,5.9,5.31684800718256,5.0917462920721,2.65051459576146
3.885434,4.727693,6.2,8.72502869549156,4.74838827897345,2.63437474179097
5.01278,4.197896,6.2,8.72502869549156,5.69597106802263,3.59547975171554
5.014158,4.199648,6,10,5.69516964991942,3.58645734763452
5.264,4.441133,5.6,6.91009536168288,5.57510764979534,2.57965007853262
5.756026,6.416216,5.9,6.57912404927351,5.43563383814987,2.57672995576562
4.994158,4.194961,6,10,5.68013199576711,3.47894286381261
4.994372,4.194961,5.9,9.87736876511436,5.68035541750303,3.44590738840848
4.646048,3.267969,5.7,6.97306481555236,5.25006334917758,2.85611244941971
5.28958,4.068491,6,8.30482023721841,6.30439623706597,3.91750202586259
5.290356,4.069118,6,8.30482023721841,6.30458232662927,3.96414552408932
5.205504,3.962637,6.6,10,6.31544055521155,4.33062319031156
4.673026,6.672001,5.8,14.3958545492771,5.10621484571826,2.39635597241796
4.87843,3.928369,5.6,8.49647282950622,5.78820881697434,2.97190475127713
3.884716,3.560945,5.5,10,4.95692726628446,2.64887569497201
4.7029,6.669341,5.7,7.06727092375328,5.11810718854256,2.46012656839733
5.367508,3.946629,5.6,10,6.76050126570876,3.39958437442484
5.171198,3.972084,5.8,10,6.23202714401817,3.17497701858166
4.54966,6.729882,5.8,10,5.09245642440804,2.53365587468571
5.170076,3.968882,5.5,10,6.23378170380461,2.95750265469378
5.008522,4.202101,6.7,8.30482023721841,5.68610924667325,4.10061772764281
5.009894,4.20384,6.9,6.77324674435947,5.68531420217945,4.24169254282578
4.48869,6.298841,6,10,4.79095072310824,2.8061490541752
5.539848,6.301374,5.9,10,5.20197657704081,3.2415379240807
4.583798,3.213519,6.4,3.63114724898004,5.17164335464964,3.23409623695665
4.560552,3.217962,6.9,3.83407018006325,5.16238884889317,3.46085079526926
3.875182,4.730647,7.2,5.28514799724095,4.74538264722918,3.69401573776793
4.394622,3.220209,5.7,5.98051121980711,5.07908250091569,2.23988568278911
5.950968,6.543641,5.9,7.91070925332404,5.72596236949017,2.82136553945939
4.395544,3.220455,5.5,6.09024674634355,5.07968137706995,2.16937329713672
4.958066,6.006654,6.6,5.88591910067779,4.77839084720836,2.86388176173526
5.367274,3.948269,6.3,10,6.75636583308767,4.43033257278235
5.370072,3.947969,5.5,10,6.76567741659512,4.41980518259584
5.025578,6.263712,6.3,6.70528151644429,4.94142641421488,2.93097542619336
4.775026,6.162669,6.1,7.82011483099541,4.79588390371067,2.47164180477615
5.256636,4.130367,6.1,10,6.11894931760761,4.15728135063237
4.911432,3.951889,5.7,10,5.82004137633628,3.15641804032586
4.624782,6.688279,6.2,4.88920336969581,5.09648383142733,2.61396237764908
4.588356,6.689219,5.7,10,5.08048253793095,2.3802354996822
4.594414,6.690737,6.3,8.97711717502623,5.08437175306343,3.72566912926678
4.595856,6.687595,6,8.50274153727602,5.08268139342321,3.0730058161302
5.453164,4.548598,6.1,10,5.55590636554221,3.82570655301943
5.789586,5.733388,6.4,8.97711717502623,5.07350300632449,3.36631224709456
5.739936,6.422226,5.7,9.02618294691833,5.43193081946891,2.4647147851399
5.331004,4.021668,5.7,7.82011483099541,6.49608980973599,3.67678610411898
4.678884,6.674701,6,6.98634424763128,5.11110478035354,2.56373407576348
4.787454,6.649682,5.9,6.08475080729472,5.14210333286295,2.46632281276416
3.864608,3.579202,5.8,10,4.95007259422638,2.17255083437389
4.699432,3.271236,5.8,11.0730936496245,5.28624067479566,3.23599653828167
4.69834,3.267989,6,11.0730936496245,5.2827646107259,3.23195260810852
5.011748,4.203642,5.9,8.12711509291959,5.68750122755381,3.81638327124872
5.011624,4.20362,6.3,7.56304195516401,5.687400082649,3.81162999090437
4.871218,6.474614,5.6,6.11252132757556,5.0344002818271,1.97428775156814
4.439798,3.235857,5.9,10,5.11141121525175,3.31271190038522
4.439896,3.23557,6.3,9.26628408029127,5.11127651674005,4.03605360796108
4.43782,3.234692,5.9,10,5.10965391437077,4.0969102021273
4.43648,3.236477,5.6,10,5.11011678219565,2.97264752551993
5.704166,4.647759,5.5,8.30294916193406,5.58700410774327,2.70620183504078
4.62143,6.690547,6.1,4.49899936847862,5.09666581181099,2.54420149539572
5.953962,6.469212,5.8,3.8304487659414,5.62870501084001,2.36448703481267
6.169468,3.435431,5.5,4.33129602773636,7.12291314746491,2.37138326270261
4.697384,3.263275,5.9,6.37673065048409,5.27812808420336,3.01213199601489
4.010304,6.262657,5.8,10,4.6778691712832,2.21371890869184
4.01151,6.263706,5.5,10,4.67846267900882,2.21210738319812
4.477866,4.294889,6.1,5.3840655990321,5.1864787575666,2.58733726347095
4.94062,6.480345,6.4,8.72502869549156,5.06800646044524,3.66486804929163
4.994578,4.813569,5.9,10,5.02734620536542,2.72775457549614
4.67928,6.6745,5.8,6.70528151644429,5.11113031348573,2.15526993072448
4.111774,4.209406,5.9,10,5.02924936103017,1.93933389606057
5.370858,6.455073,7.7,4.36251434774578,5.25141699272978,4.89758864452367
4.861082,6.558087,5.6,6.37673065048409,5.09808176413564,2.30851108037159
3.825008,4.744506,5.6,6.52963608491131,4.73166760358753,2.88991242410378
5.498894,6.420141,6.3,3.69334840820698,5.28663560159512,2.7833372811461
4.55047,6.731167,7.2,8.23690200366906,5.09376918212365,4.52688113766482
4.496484,3.226567,6.1,4.87210347521865,5.1345194611729,3.60876987025812
4.45304,3.237388,5.5,10,5.11919983800572,2.47234603267664
6.030874,6.795022,5.6,5.51598341054641,6.26708930409073,2.75331530923004
4.686916,4.279908,5.5,7.68621786840241,5.33152638044133,2.52124647603962
5.74823,6.417203,5.6,6.58538570992912,5.43176190291731,2.00490624326515
4.603296,6.487233,5.7,10,4.94218406025434,2.23308773611917
3.88193,3.767586,6,10,4.97655373399623,2.95574772661424
5.807884,6.436796,6,10,5.49167543125546,3.15211395908695
5.80627,6.437281,5.8,9.60252567789128,5.49116844857393,2.84290523069782
4.854256,6.224345,6,3.66740023237233,4.85598186715734,2.55773504575313
4.855738,6.225391,5.8,3.68155237735166,4.85709523454504,2.55724031265607
5.85446,5.131877,6.2,14.3958545492771,5.23169901222668,3.57664095234187
5.612282,6.378537,5.9,3.76086206163577,5.31039212672007,2.2152578189307
4.944276,6.384275,5.5,6.16757031297793,4.99454503425047,1.97731494461439
4.999088,4.821745,7.1,10,5.02290346961996,3.96710383964155
4.926302,6.527915,6.8,3.73467808254674,5.10160205756769,3.14598809601305
4.25736,6.789278,5.8,8.41890704232608,4.99890957567099,2.57207961644644
4.252828,6.791461,7,7.82011483099541,4.99814530691853,4.11704537088931
4.255474,6.79093,5.5,8.1594838786473,4.99898930936959,4.31449418684524
4.609996,3.262941,5.5,10,5.22431786589738,2.66909136274336
5.728502,4.030709,5.8,13.4256950121912,7.77398736070038,4.20675285483179
5.405632,6.473955,5.5,10,5.28943313354955,2.25768420437144
5.167978,6.258874,5.8,8.30482023721841,4.99474204085224,2.64887430671868
4.25746,6.786986,5.9,6.98634424763128,4.99772477263907,2.92724744737841
6.088306,6.685415,6.1,11.0730936496245,6.05844922235126,3.80987156864914
4.782222,6.659801,5.6,6.23605708000703,5.14827143574156,2.19341859514452
3.907728,6.587126,6.1,10,4.79125494183194,2.73649621276262
4.88854,4.230464,6.1,4.80126283894564,5.53726597608968,2.72997807372216
5.147472,4.238314,6,7.96639770196912,5.78338250268511,3.21262453921157
5.2488,4.133577,5.7,10,6.10028037238282,3.67443327717691
4.416898,5.609158,5.5,10,4.52085245773355,1.99532294332742
4.958342,6.405718,6,10.4795163714469,5.01624109469344,2.52376322259904
5.131434,6.264918,6.3,5.51598341054641,4.98384110004514,3.21669999728268
5.91455,5.266097,5.6,5.09219980934344,5.20715184009996,3.19584909805956
4.347838,3.219922,5.6,10,5.05656031588171,2.99805506488636
4.960932,6.405974,5.9,11.0730936496245,5.01747936926159,2.5398844861463
4.636588,3.25016,6.4,4.33773355876783,5.23006972132137,3.48002231893263
4.352026,3.222334,5.6,10,5.05994909280456,3.04087895329964
5.549292,6.28578,5.7,6.32998090460967,5.19444419888959,2.05041138174554
5.248834,4.134854,5.5,11.3827568663733,6.09783127786704,3.27550866247751
4.287976,3.961033,5.5,10,5.21083893779178,2.15751910556116
4.526388,3.250739,5.6,10,5.16740969271313,3.14667160613268
5.557038,6.419442,5.7,6.47639852180729,5.3188226623172,2.69960411869683
5.142854,4.656664,5.5,10,5.23459759282929,2.5586322059498
5.452516,6.21436,5.8,8.72502869549156,5.09243991100497,2.02219486764811
4.919146,3.960831,5.6,10,5.82497683942388,2.71382524486193
4.257518,6.7864,5.8,6.47639852180729,4.9974353908079,2.69112861103508
4.69256,3.251802,5.6,10,5.26533565759732,2.40705490199763
4.879934,6.488871,6.8,6.16048321052938,5.04929391369402,3.92346565931968
4.53347,3.20157,5.9,3.6597946266163,5.13620180632179,2.23445083057053
4.902748,6.081627,6.6,3.58658397516614,4.79441086879725,3.15013653934517
5.88101,6.481035,5.9,6.83808375993889,5.59326892441983,2.87737701120705
4.280132,3.97366,5.5,10,5.20261814561874,2.47404573773974
4.692222,3.251719,5.8,10,5.26505619652646,2.86898097847408
4.691258,3.251378,6.1,10,5.26417120882588,3.06334382902635
5.85716,5.130528,5.5,12.8509720893847,5.23413294336297,2.78297108879422
5.859128,5.130666,6.1,10,5.23528850693825,3.72612075925022
5.027404,6.25758,5.8,5.60120589702669,4.93810723782983,2.08378954020926
6.07171,3.36735,5.9,8.75118609182831,6.85437278686395,3.71616695787541
4.324458,4.274679,6,9.0964059854874,5.11167432685575,3.27839886692546
4.906558,6.532156,5.9,6.04354584620317,5.09640588786447,2.96899874520181
5.857242,5.130961,6.6,11.0730936496245,5.23394434116559,4.22788206515007
5.068932,4.255049,5.6,6.58538570992912,5.67670219785225,2.4169554313629
4.693756,4.29173,6.2,9.26628408029127,5.3263771510171,3.38532994370144
6.045064,6.741698,5.9,6.87935772506376,6.14831035147859,3.10027182209613
5.876458,5.863451,6,8.03679488501384,5.15418941807943,3.01627301046448
5.80907,3.738064,6.6,10.7891542494545,11.3088363332216,5.08839180160196
4.795532,6.610792,5.7,6.47639852180729,5.11282312142452,5.08839180160196
4.776874,6.611851,5.5,6.47639852180729,5.1051583388172,3.65651785245493
4.78502,6.611316,6.9,7.72124999459244,5.10843541767222,3.9791848262057
4.793162,6.613258,5.6,5.83204301809741,5.11380616605415,2.44280737074299
4.782342,6.612789,5.8,11.3092904725945,5.10843874326697,2.49871266442762
5.427394,6.442175,5.5,10,5.26910711208649,2.35362059524207
4.909902,6.535216,7.9,5.06171342759745,5.10049822870823,5.04415269489936
4.795316,6.611989,5.9,6.2850998984188,5.11373131311301,2.78988343538241
4.300228,3.921306,5.5,10,5.22702709111248,2.76129746014613
4.874006,6.543512,5.9,9.26628408029127,5.09155662960131,2.88855114454001
4.800524,4.290302,6.4,3.5884076062661,5.40447321978371,2.81528840969077
4.7965,6.612271,6.4,7.68621786840241,5.1145152258829,3.62937223569832
4.849836,6.279206,6.7,4.58327996344581,4.88814539515027,3.12140293891222
5.430276,6.454081,5.9,11.0730936496245,5.28264796947089,3.56241398962129
4.895094,6.535754,6,6.47639852180729,5.09436062375045,2.97877504563741
4.89708,6.535166,5.8,6.76992492528846,5.09474471615774,2.95575756507466
4.131872,4.260587,7.6,6.32998090460967,5.01957465947254,5.01678136609192
4.13038,4.255229,5.6,8.51745365457744,5.02099738161727,5.03814877021007
5.767554,3.811043,5.5,10.5878067378774,11.166218293603,4.1315378949007
5.737208,6.404421,5.9,11.8329466245494,5.41133121539408,2.81930973288973
4.819442,6.186639,6.3,5.26973926853021,4.82290521002539,2.5338757874248
4.9021,4.236325,5.9,4.93752581844851,5.54298500266468,2.80623881285055
4.132946,4.254983,5.5,9.88975532935927,5.02234338580946,3.73485402116738
4.612534,6.760518,6.9,9.26628408029127,5.14622794197495,3.76210127148038
4.624116,6.762567,5.7,11.8329466245494,5.15377539491477,2.24102068580773
4.875462,6.474769,5.9,5.60120589702669,5.03625617666544,2.8234470425916
5.089564,6.226171,7.3,3.57476679569418,4.94175410652059,3.73010122945346
4.797736,6.610271,6.3,7.06727092375328,5.11339953928653,3.62145843247298
4.54358,4.301967,5.8,5.3840655990321,5.22104758293982,2.18039253167579
4.62759,6.762365,5.9,14.3958545492771,5.15541329316545,2.66685842553811
4.697754,3.267318,5.5,13.901800437364,5.28181814064809,2.23362158217177
4.72716,6.665223,5.8,8.7179574772686,5.12625410165773,2.51727328457274
4.72892,6.664169,5.9,8.5259145762742,5.12622148783916,2.95492384721416
5.852024,5.132268,5.7,11.8329466245494,5.22996361357512,2.83258766734427
5.85171,5.131904,5.6,10,5.22996890326591,2.86229857743822
4.792988,6.613355,6.5,6.42548604469234,5.11380752544628,3.77641896424638
4.875072,6.551718,7.9,4.69410012078276,5.098949914554,5.08839180160196
4.70453,6.671577,5.9,5.26973926853021,5.12069816299563,2.46568338681964
5.01404,4.203231,5.5,10,5.69042594929857,2.26142460705351
5.301402,4.394746,5.8,6.08475080729472,5.67795931784743,2.62857210736076
5.068986,4.253285,5.5,6.33227292575926,5.67921442444227,2.27345434143274
5.503824,5.632644,6.3,6.8331913962647,4.91261499772687,2.8928578913654
5.198142,6.254516,6.5,8.50274153727602,5.00439582322694,3.79091037247903
4.522774,4.333408,6.4,4.26193335311851,5.18671936381888,2.87091141576767
4.700464,3.236189,5.5,12.8509720893847,5.2568518041441,2.38847486100982
4.614372,4.360953,6.5,3.60330276242065,5.21968600558054,2.79266734663676
4.574756,6.743746,5.5,10,5.11464609669145,2.2552731180498
4.831192,5.300305,5.9,6.76992492528846,4.70141598065771,2.40393553432766
4.534814,3.211964,6.9,3.82040354033755,5.14435032142568,3.65516766853333
5.751332,6.413347,5.7,5.98051121980711,5.42960138308148,2.19559670353168
5.75232,5.384305,5.6,10,5.07056779664956,2.14143978868971
4.853446,6.55748,6.1,8.12711509291959,5.09416816553954,3.32281809701632
3.896358,3.708227,5.6,10,4.98110923251272,2.30635588204963
4.88011,6.493619,6.3,6.37673065048409,5.05317540157243,3.57022200592093
4.69954,6.681626,5.6,11.0730936496245,5.12650226454296,2.02641273814765
4.389638,3.224799,5.6,7.44921859773347,5.07947578526344,2.3820331683985
5.122914,5.923044,6,10,4.80482692595309,2.17629073872085
4.686618,3.228789,5.7,10,5.24224719296689,2.83809106425529
6.021578,6.79076,5.6,7.82011483099541,6.2501337977386,2.81950823833541
4.76922,6.145737,5.5,10,4.78509031945741,2.05955118979378
4.837272,6.607536,6,10.8374597377512,5.12945814777288,3.32227804733334
6.055172,6.722616,6.2,7.68621786840241,6.11312021485438,3.54725306827134
6.138802,6.627861,6.6,8.12711509291959,5.98592430421511,4.40050457680748
6.053482,4.676813,5.5,10,5.78927574585594,2.98184959467514
5.71551,5.604363,6.1,8.97711717502623,5.02215693637458,2.83691531008195
5.274098,6.209305,5.5,9.90637587387333,5.00683996877448,2.42837766447573
5.275402,6.209354,5.9,8.66461382804384,5.00743887277246,2.4395583816533
5.260852,6.253617,5.7,10,5.03077379096546,2.29468767895778
5.154456,6.248623,5.5,10,4.98225585512206,2.07753490637138
4.534694,4.322775,6.3,4.56551855061659,5.20109050781471,2.73329033033396
4.732178,6.665962,5.7,8.30482023721841,5.12926497184379,2.51610966114978
4.945764,4.246965,5.9,8.72502869549156,5.57020918261294,3.32338200327904
4.589166,3.263983,5.6,8.97711717502623,5.21281149304674,3.30974956782993
4.339292,4.279704,6,7.56304195516401,5.11705937114025,3.05950415320992
4.339706,4.278846,5.6,7.68621786840241,5.11774631909699,2.38363305849956
4.33925,4.279383,6.9,6.91009536168288,5.11720915809454,3.68578284652962
4.669408,3.263537,5.5,5.64699926038812,5.26085050920109,2.09632697196868
4.33562,4.280306,5.9,7.44921859773347,5.11474109251831,2.93262975967597
5.110086,6.250658,6.9,7.06727092375328,4.965689404588,4.05098262056841
5.6163,6.314147,5.7,6.70528151644429,5.25445298213622,2.34833584270988
6.196418,3.632886,6.2,10,8.11819992586722,4.94943629032547
6.19659,3.632958,6.3,14.3958545492771,8.1176081220722,5.06489465637226
6.195544,3.633708,5.6,14.3958545492771,8.12832451700476,5.06034040623113
4.765762,4.860622,5.9,10,4.90808199751157,2.38330930192864
6.020502,3.229884,5.7,8.12711509291959,6.35444913548063,3.57193304666595
6.034688,3.214125,6.2,8.97711717502623,6.31985047422541,4.02684884078089
5.489,6.263174,6,10,5.14558366171622,2.70092448565943
6.020662,3.229561,5.5,8.30482023721841,6.35363830566411,2.88087855241118
4.708232,6.673767,6.8,4.48855858751312,5.12424804201714,3.50339634672865
6.035214,3.215195,5.8,9.60252567789128,6.32307353817367,3.46210280499524
3.87172,4.742568,6.5,8.50274153727602,4.74032766080391,3.11446577854236
5.258374,4.099389,6.2,8.30482023721841,6.18362731906873,4.17397969195033
5.755386,5.572058,5.6,11.0730936496245,5.04545725912559,2.31274396648267
4.91956,6.524781,6.2,10,5.09592707549538,3.46170973470891
5.187636,6.239537,6,3.66740023237233,4.98990172773014,2.25598088873272
5.341028,4.05912,5.7,4.63314204014563,6.43129320972914,2.67719844153815
5.878476,6.477194,5.5,5.77235974402372,5.58674748490663,2.033669980585
6.04644,3.333341,5.9,10,6.70955818677467,3.56142792671575
4.974154,6.204313,6.6,9.26628408029127,4.88530860226817,3.45461104761165
6.080624,6.709196,6.8,14.3067655807339,6.1011246410907,4.47095342297803
4.91856,4.196417,5.6,5.91647331227469,5.60232919939833,2.43883937043015
4.663168,3.222843,5.6,10,5.22352988061736,2.67949392581997
3.913922,3.53361,5.6,10,4.96619624473757,2.16545115373511
5.286368,4.069853,5.5,10,6.2952769208525,3.51724729489865
4.369994,4.2824,5.7,6.98634424763128,5.13243787939424,2.73605955739428
